Item,policy_cluster,inventory_model,SS,ROP,EOQ,s,S,production_level
300007,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300019,Dynamic,"(s,S)",3182.28,3328.96,1405.58,3328.96,4734.53,finished_products
300021,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300027,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300042,Dynamic,"(s,S)",940.42,983.8,764.44,983.8,1748.24,finished_products
300082,Dynamic,"(s,S)",845.04,890.38,781.49,890.38,1671.88,finished_products
300091,MTS,EOQ-ROP,550.06,750.03,1641.16,750.03,2391.19,finished_products
300092,Dynamic,"(s,S)",1312.85,1378.87,942.95,1378.87,2321.82,finished_products
300111,Dynamic,"(s,S)",522.65,547.93,583.5,547.93,1131.44,finished_products
300120,Dynamic,"(s,S)",1796.54,1921.72,1298.48,1921.72,3220.19,finished_products
300125,Dynamic,"(s,S)",573.52,609.66,697.7,609.66,1307.36,finished_products
300132,Dynamic,"(s,S)",596.31,625.32,625.12,625.32,1250.44,finished_products
300133,Dynamic,"(s,S)",277.37,290.09,413.81,290.09,703.9,finished_products
300157,Dynamic,"(s,S)",283.19,296.17,418.12,296.17,714.29,finished_products
300161,Dynamic,"(s,S)",1917.47,2092.3,1534.54,2092.3,3626.84,finished_products
300163,Dynamic,"(s,S)",240.45,251.48,385.3,251.48,636.78,finished_products
300170,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300188,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300189,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300194,MTS,EOQ-ROP,806.76,1067.74,1874.9,1067.74,2942.63,finished_products
300198,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300199,Dynamic,"(s,S)",1033.91,1084.84,828.23,1084.84,1913.07,finished_products
300200,Dynamic,"(s,S)",449.2,470.48,535.35,470.48,1005.82,finished_products
300203,Dynamic,"(s,S)",440.04,460.58,526.03,460.58,986.61,finished_products
300204,Dynamic,"(s,S)",415.34,435.34,519.04,435.34,954.38,finished_products
300206,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300208,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300212,Dynamic,"(s,S)",348.54,366.08,485.96,366.08,852.03,finished_products
300214,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300216,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300220,Dynamic,"(s,S)",718.16,751.09,665.96,751.09,1417.05,finished_products
300228,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300234,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300238,Dynamic,"(s,S)",429.26,451.43,546.47,451.43,997.9,finished_products
300240,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300241,Dynamic,"(s,S)",292.83,306.86,434.75,306.86,741.61,finished_products
300242,Dynamic,"(s,S)",325.47,340.39,448.22,340.39,788.61,finished_products
300243,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300245,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300254,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300255,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300258,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300261,Dynamic,"(s,S)",262.77,275.38,412.08,275.38,687.46,finished_products
300265,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300266,Dynamic,"(s,S)",669.78,705.95,698.01,705.95,1403.96,finished_products
300272,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300273,Dynamic,"(s,S)",434.69,454.64,518.35,454.64,972.99,finished_products
300274,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300277,Dynamic,"(s,S)",303.39,317.66,438.53,317.66,756.19,finished_products
300284,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300288,Dynamic,"(s,S)",328.01,343.32,454.1,343.32,797.42,finished_products
300290,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300291,Dynamic,"(s,S)",2060.78,2212.47,1429.38,2212.47,3641.86,finished_products
300292,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300295,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300296,Dynamic,"(s,S)",318.66,333.26,443.56,333.26,776.82,finished_products
300297,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300306,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300310,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300312,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300313,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300315,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300323,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300324,Dynamic,"(s,S)",587.69,615.27,609.45,615.27,1224.71,finished_products
300337,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300347,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300352,Dynamic,"(s,S)",848.43,888.53,734.91,888.53,1623.44,finished_products
300355,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300359,Dynamic,"(s,S)",370.15,389.1,505.19,389.1,894.29,finished_products
300361,Dynamic,"(s,S)",285.88,298.99,420.17,298.99,719.16,finished_products
300362,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300369,Dynamic,"(s,S)",146.66,153.38,300.94,153.38,454.32,finished_products
300370,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300374,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300376,Dynamic,"(s,S)",363.61,381.09,485.22,381.09,866.31,finished_products
300378,Dynamic,"(s,S)",957.59,1002.04,773.76,1002.04,1775.79,finished_products
300380,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300393,Dynamic,"(s,S)",438.76,458.87,520.42,458.87,979.28,finished_products
300395,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300400,Dynamic,"(s,S)",3451.04,3712.81,1877.72,3712.81,5590.53,finished_products
300401,Dynamic,"(s,S)",416.16,436.86,528.07,436.86,964.93,finished_products
300403,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300408,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300414,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300424,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300428,Dynamic,"(s,S)",242.58,253.7,386.97,253.7,640.67,finished_products
300430,Dynamic,"(s,S)",266.02,278.22,405.24,278.22,683.45,finished_products
300432,Dynamic,"(s,S)",343.5,359.24,460.52,359.24,819.76,finished_products
300434,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300460,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300462,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300463,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300465,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300475,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300477,Dynamic,"(s,S)",549.97,585.79,694.61,585.79,1280.4,finished_products
300482,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300492,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300500,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300508,Dynamic,"(s,S)",2034.68,2235.7,1645.48,2235.7,3881.18,finished_products
300510,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300836,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300856,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300882,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
300928,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
301111,Dynamic,"(s,S)",522.82,547.34,574.72,547.34,1122.06,finished_products
301116,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
301133,Dynamic,"(s,S)",1614.7,1724.5,1216.13,1724.5,2940.63,finished_products
301134,Dynamic,"(s,S)",828.12,870.18,752.63,870.18,1622.81,finished_products
301162,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
301203,Dynamic,"(s,S)",2593.75,2782.27,1593.5,2782.27,4375.77,finished_products
301213,MTS,EOQ-ROP,1138.46,1771.08,2919.06,1771.08,4690.13,finished_products
301223,MTS,EOQ-ROP,985.31,1438.57,2470.84,1438.57,3909.41,finished_products
301256,Dynamic,"(s,S)",1572.46,1736.76,1487.64,1736.76,3224.41,finished_products
301282,Dynamic,"(s,S)",3055.46,3285.44,1760.02,3285.44,5045.46,finished_products
301470,Dynamic,"(s,S)",4251.36,4545.77,1991.35,4545.77,6537.12,finished_products
301578,Dynamic,"(s,S)",2262.93,2400.37,1360.61,2400.37,3760.98,finished_products
301607,Dynamic,"(s,S)",916.74,987.49,976.25,987.49,1963.75,finished_products
301685,Dynamic,"(s,S)",242.65,254.04,391.57,254.04,645.61,finished_products
301698,Dynamic,"(s,S)",366.2,385.69,512.37,385.69,898.05,finished_products
301770,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
301792,Dynamic,"(s,S)",322.62,337.78,451.88,337.78,789.67,finished_products
301832,Dynamic,"(s,S)",5560.78,5914.34,2182.25,5914.34,8096.59,finished_products
301862,Dynamic,"(s,S)",1578.81,1727.23,1413.91,1727.23,3141.14,finished_products
301876,Dynamic,"(s,S)",1314.09,1411.86,1147.56,1411.86,2559.42,finished_products
301877,Dynamic,"(s,S)",2503.17,2744.63,1803.41,2744.63,4548.04,finished_products
301878,MTS,EOQ-ROP,1247.28,1675.65,2402.03,1675.65,4077.67,finished_products
301879,MTS,EOQ-ROP,750.11,1040.45,1977.52,1040.45,3017.97,finished_products
301880,Dynamic,"(s,S)",2976.7,3247.43,1909.58,3247.43,5157.01,finished_products
301881,MTS,EOQ-ROP,424.12,586.3,1477.98,586.3,2064.28,finished_products
301882,MTS,EOQ-ROP,508.96,705.92,1628.76,705.92,2334.68,finished_products
301883,Dynamic,"(s,S)",1495.81,1638.38,1385.76,1638.38,3024.14,finished_products
301884,MTS,EOQ-ROP,1074.27,1481.41,2341.76,1481.41,3823.17,finished_products
301886,Dynamic,"(s,S)",2661.74,2885.02,1734.18,2885.02,4619.2,finished_products
301887,Dynamic,"(s,S)",2658.02,2898.34,1799.15,2898.34,4697.49,finished_products
301888,Dynamic,"(s,S)",1430.4,1500.78,973.61,1500.78,2474.38,finished_products
301889,MTS,EOQ-ROP,689.6,1005.78,2063.65,1005.78,3069.43,finished_products
301890,Dynamic,"(s,S)",1980.06,2143.65,1484.41,2143.65,3628.06,finished_products
301891,Dynamic,"(s,S)",1773.69,1915.61,1382.6,1915.61,3298.21,finished_products
301892,Dynamic,"(s,S)",2698.01,2956.55,1866.09,2956.55,4822.63,finished_products
301893,MTS,EOQ-ROP,879.06,1287.17,2344.55,1287.17,3631.71,finished_products
301894,MTS,EOQ-ROP,648.05,907.97,1871.07,907.97,2779.04,finished_products
301895,MTS,EOQ-ROP,834.11,1203.67,2231.08,1203.67,3434.75,finished_products
301896,Dynamic,"(s,S)",8393.33,9081.09,3043.62,9081.09,12124.71,finished_products
301897,Dynamic,"(s,S)",4520.23,4821.15,2013.25,4821.15,6834.4,finished_products
301907,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
301912,Dynamic,"(s,S)",3794.2,4069.6,1926.02,4069.6,5995.62,finished_products
301996,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302002,Dynamic,"(s,S)",1182.08,1279.05,1142.87,1279.05,2421.92,finished_products
302005,MTS,EOQ-ROP,504.55,763.22,1866.58,763.22,2629.81,finished_products
302006,MTS,EOQ-ROP,1055.38,1353.96,2005.4,1353.96,3359.37,finished_products
302007,Dynamic,"(s,S)",2815.25,3023.0,1672.82,3023.0,4695.82,finished_products
302008,Dynamic,"(s,S)",3025.11,3260.51,1780.62,3260.51,5041.13,finished_products
302009,Dynamic,"(s,S)",3505.16,3749.97,1815.88,3749.97,5565.85,finished_products
302010,MTS,EOQ-ROP,962.29,1271.88,2042.05,1271.88,3313.93,finished_products
302011,MTS,EOQ-ROP,1481.76,2179.76,3066.18,2179.76,5245.94,finished_products
302044,Dynamic,"(s,S)",1710.8,1881.16,1514.8,1881.16,3395.96,finished_products
302045,Dynamic,"(s,S)",936.31,1017.08,1043.03,1017.08,2060.11,finished_products
302046,Dynamic,"(s,S)",4401.89,4754.63,2179.69,4754.63,6934.31,finished_products
302047,MTS,EOQ-ROP,1063.72,1566.85,2603.23,1566.85,4170.09,finished_products
302048,Dynamic,"(s,S)",1588.52,1756.71,1505.12,1756.71,3261.83,finished_products
302049,Dynamic,"(s,S)",2011.53,2178.35,1498.97,2178.35,3677.32,finished_products
302050,Dynamic,"(s,S)",1732.75,1877.74,1397.5,1877.74,3275.24,finished_products
302061,MTS,EOQ-ROP,1173.31,1606.01,2414.17,1606.01,4020.18,finished_products
302064,Dynamic,"(s,S)",1147.44,1242.98,1134.44,1242.98,2377.42,finished_products
302065,MTS,EOQ-ROP,921.65,1261.7,2140.14,1261.7,3401.84,finished_products
302066,Dynamic,"(s,S)",1812.89,1978.11,1491.78,1978.11,3469.89,finished_products
302067,Dynamic,"(s,S)",6747.62,7279.68,2677.02,7279.68,9956.7,finished_products
302068,Dynamic,"(s,S)",2800.13,2983.5,1571.58,2983.5,4555.08,finished_products
302069,Dynamic,"(s,S)",3844.07,4138.84,1992.57,4138.84,6131.41,finished_products
302070,Dynamic,"(s,S)",477.72,502.47,577.33,502.47,1079.8,finished_products
302083,Dynamic,"(s,S)",2901.38,3184.14,1951.55,3184.14,5135.69,finished_products
302084,Dynamic,"(s,S)",2191.73,2385.13,1614.0,2385.13,3999.14,finished_products
302086,Dynamic,"(s,S)",6119.72,6442.02,2083.55,6442.02,8525.58,finished_products
302088,Dynamic,"(s,S)",1099.67,1190.92,1108.63,1190.92,2299.55,finished_products
302089,Dynamic,"(s,S)",1219.26,1315.24,1137.03,1315.24,2452.27,finished_products
302090,Dynamic,"(s,S)",1736.78,1854.09,1257.04,1854.09,3111.13,finished_products
302091,MTS,EOQ-ROP,985.05,1399.76,2363.45,1399.76,3763.21,finished_products
302092,Dynamic,"(s,S)",3118.72,3372.02,1847.1,3372.02,5219.11,finished_products
302093,MTS,EOQ-ROP,876.21,1232.18,2189.66,1232.18,3421.83,finished_products
302094,Dynamic,"(s,S)",1655.63,1763.84,1207.26,1763.84,2971.1,finished_products
302095,Dynamic,"(s,S)",2881.25,3147.69,1894.44,3147.69,5042.13,finished_products
302096,Dynamic,"(s,S)",2698.44,2880.25,1564.87,2880.25,4445.12,finished_products
302100,Dynamic,"(s,S)",2062.55,2193.01,1325.56,2193.01,3518.57,finished_products
302101,Dynamic,"(s,S)",2072.47,2180.33,1205.36,2180.33,3385.69,finished_products
302102,Dynamic,"(s,S)",1273.48,1353.54,1038.49,1353.54,2392.03,finished_products
302103,Dynamic,"(s,S)",1672.67,1767.69,1131.28,1767.69,2898.96,finished_products
302104,Dynamic,"(s,S)",1146.06,1204.19,884.86,1204.19,2089.05,finished_products
302105,Dynamic,"(s,S)",3566.33,3784.52,1714.32,3784.52,5498.84,finished_products
302106,Dynamic,"(s,S)",1848.59,1951.72,1178.61,1951.72,3130.33,finished_products
302107,Dynamic,"(s,S)",1052.52,1102.54,820.76,1102.54,1923.29,finished_products
302108,Dynamic,"(s,S)",3038.94,3209.96,1517.73,3209.96,4727.69,finished_products
302112,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302113,Dynamic,"(s,S)",1611.46,1703.22,1111.73,1703.22,2814.95,finished_products
302114,Dynamic,"(s,S)",1010.49,1068.56,884.37,1068.56,1952.94,finished_products
302115,Dynamic,"(s,S)",1853.52,1938.72,1071.29,1938.72,3010.02,finished_products
302116,Dynamic,"(s,S)",2475.58,2597.13,1279.58,2597.13,3876.71,finished_products
302120,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302123,Dynamic,"(s,S)",1637.27,1738.3,1166.51,1738.3,2904.81,finished_products
302124,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302125,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302126,Dynamic,"(s,S)",2438.55,2556.01,1257.78,2556.01,3813.79,finished_products
302127,Dynamic,"(s,S)",3390.56,3601.31,1684.81,3601.31,5286.11,finished_products
302128,Dynamic,"(s,S)",3561.46,3801.95,1799.79,3801.95,5601.74,finished_products
302129,Dynamic,"(s,S)",3401.72,3585.63,1573.86,3585.63,5159.49,finished_products
302130,Dynamic,"(s,S)",3462.61,3710.14,1825.91,3710.14,5536.05,finished_products
302131,Dynamic,"(s,S)",3602.34,3850.16,1827.01,3850.16,5677.17,finished_products
302132,Dynamic,"(s,S)",1832.45,1924.24,1111.92,1924.24,3036.16,finished_products
302133,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302135,Dynamic,"(s,S)",1313.26,1408.14,1130.45,1408.14,2538.59,finished_products
302136,MTS,EOQ-ROP,529.51,825.98,1998.32,825.98,2824.3,finished_products
302137,Dynamic,"(s,S)",3094.17,3360.78,1895.0,3360.78,5255.78,finished_products
302143,Dynamic,"(s,S)",211.22,220.9,361.11,220.9,582.01,finished_products
302146,Dynamic,"(s,S)",501.17,527.88,599.73,527.88,1127.61,finished_products
302148,Dynamic,"(s,S)",1387.16,1456.0,962.95,1456.0,2418.95,finished_products
302149,Dynamic,"(s,S)",201.81,211.53,361.9,211.53,573.44,finished_products
302150,Dynamic,"(s,S)",3140.89,3342.33,1647.18,3342.33,4989.51,finished_products
302151,Dynamic,"(s,S)",1596.15,1677.06,1043.92,1677.06,2720.98,finished_products
302153,Dynamic,"(s,S)",1513.01,1647.08,1343.81,1647.08,2990.9,finished_products
302154,Dynamic,"(s,S)",986.49,1061.19,1003.04,1061.19,2064.23,finished_products
302155,Dynamic,"(s,S)",879.64,925.58,786.61,925.58,1712.19,finished_products
302156,Dynamic,"(s,S)",740.64,778.29,712.13,778.29,1490.42,finished_products
302157,Dynamic,"(s,S)",1439.18,1580.97,1381.98,1580.97,2962.95,finished_products
302158,MTS,EOQ-ROP,763.09,1100.86,2132.97,1100.86,3233.83,finished_products
302159,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302160,Dynamic,"(s,S)",1479.59,1570.13,1104.29,1570.13,2674.42,finished_products
302161,Dynamic,"(s,S)",3357.06,3619.8,1881.19,3619.8,5500.99,finished_products
302162,Dynamic,"(s,S)",1720.18,1858.42,1364.55,1858.42,3222.98,finished_products
302163,Dynamic,"(s,S)",1131.33,1210.97,1035.66,1210.97,2246.62,finished_products
302164,Dynamic,"(s,S)",1657.92,1733.93,1011.79,1733.93,2745.71,finished_products
302165,Dynamic,"(s,S)",1466.62,1585.46,1265.16,1585.46,2850.62,finished_products
302166,Dynamic,"(s,S)",1591.8,1723.09,1329.83,1723.09,3052.92,finished_products
302167,Dynamic,"(s,S)",1285.34,1388.54,1178.98,1388.54,2567.52,finished_products
302168,Dynamic,"(s,S)",757.62,797.76,735.3,797.76,1533.05,finished_products
302169,Dynamic,"(s,S)",4752.24,5033.21,1945.34,5033.21,6978.55,finished_products
302170,Dynamic,"(s,S)",3562.33,3794.38,1767.9,3794.38,5562.28,finished_products
302171,Dynamic,"(s,S)",641.66,677.31,692.96,677.31,1370.26,finished_products
302172,Dynamic,"(s,S)",1900.44,2063.63,1482.58,2063.63,3546.21,finished_products
302173,Dynamic,"(s,S)",2390.72,2596.03,1662.94,2596.03,4258.97,finished_products
302174,Dynamic,"(s,S)",999.42,1057.29,882.91,1057.29,1940.21,finished_products
302175,MTS,EOQ-ROP,2002.27,3071.96,3795.79,3071.96,6867.75,finished_products
302176,Dynamic,"(s,S)",1198.02,1290.47,1115.91,1290.47,2406.38,finished_products
302177,Dynamic,"(s,S)",1518.87,1609.34,1103.9,1609.34,2713.24,finished_products
302178,Dynamic,"(s,S)",2536.69,2667.44,1327.07,2667.44,3994.52,finished_products
302179,MTS,EOQ-ROP,513.63,687.96,1532.34,687.96,2220.3,finished_products
302181,Dynamic,"(s,S)",1065.57,1137.07,981.31,1137.07,2118.37,finished_products
302182,Dynamic,"(s,S)",2829.23,3088.53,1868.85,3088.53,4957.38,finished_products
302183,Dynamic,"(s,S)",806.33,849.77,764.91,849.77,1614.68,finished_products
302185,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302186,Dynamic,"(s,S)",1454.07,1575.47,1278.74,1575.47,2854.21,finished_products
302187,Dynamic,"(s,S)",743.79,789.94,788.43,789.94,1578.37,finished_products
302188,Dynamic,"(s,S)",1055.87,1140.93,1070.36,1140.93,2211.28,finished_products
302189,Dynamic,"(s,S)",959.61,1021.13,910.25,1021.13,1931.37,finished_products
302190,Dynamic,"(s,S)",649.96,698.1,805.25,698.1,1503.35,finished_products
302192,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302193,MTS,EOQ-ROP,828.03,1093.21,1889.89,1093.21,2983.1,finished_products
302198,Dynamic,"(s,S)",1921.05,2057.64,1356.39,2057.64,3414.03,finished_products
302201,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302203,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302204,Dynamic,"(s,S)",1171.68,1227.06,863.63,1227.06,2090.69,finished_products
302205,Dynamic,"(s,S)",1745.93,1845.56,1158.44,1845.56,3004.0,finished_products
302208,Dynamic,"(s,S)",1332.83,1396.48,925.93,1396.48,2322.41,finished_products
302209,Dynamic,"(s,S)",701.63,740.05,719.34,740.05,1459.39,finished_products
302210,Dynamic,"(s,S)",3729.52,4062.45,2117.63,4062.45,6180.08,finished_products
302211,Dynamic,"(s,S)",2669.63,2792.07,1284.22,2792.07,4076.28,finished_products
302212,Dynamic,"(s,S)",1310.46,1402.97,1116.3,1402.97,2519.27,finished_products
302213,Dynamic,"(s,S)",1029.5,1080.08,825.37,1080.08,1905.45,finished_products
302214,Dynamic,"(s,S)",1047.4,1112.75,938.23,1112.75,2050.98,finished_products
302215,Dynamic,"(s,S)",1948.09,2113.79,1493.94,2113.79,3607.73,finished_products
302216,Dynamic,"(s,S)",2008.71,2158.58,1420.79,2158.58,3579.37,finished_products
302217,Dynamic,"(s,S)",1772.98,1873.46,1163.32,1873.46,3036.77,finished_products
302218,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302219,Dynamic,"(s,S)",5571.68,6006.03,2418.76,6006.03,8424.79,finished_products
302221,Dynamic,"(s,S)",906.62,980.66,998.6,980.66,1979.26,finished_products
302222,Dynamic,"(s,S)",470.4,492.05,540.01,492.05,1032.06,finished_products
302223,Dynamic,"(s,S)",937.8,999.76,913.55,999.76,1913.31,finished_products
302224,Dynamic,"(s,S)",432.32,453.92,539.35,453.92,993.26,finished_products
302225,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302226,Dynamic,"(s,S)",1712.49,1814.03,1169.46,1814.03,2983.48,finished_products
302227,Dynamic,"(s,S)",551.4,579.81,618.67,579.81,1198.48,finished_products
302228,MTS,EOQ-ROP,1218.3,1530.83,2051.71,1530.83,3582.54,finished_products
302229,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302230,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302231,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302233,Dynamic,"(s,S)",730.98,772.41,746.99,772.41,1519.41,finished_products
302234,Dynamic,"(s,S)",991.1,1068.36,1020.11,1068.36,2088.47,finished_products
302237,Dynamic,"(s,S)",1803.92,1950.44,1404.81,1950.44,3355.25,finished_products
302238,Dynamic,"(s,S)",2126.83,2328.37,1647.61,2328.37,3975.98,finished_products
302239,Dynamic,"(s,S)",684.52,732.47,803.73,732.47,1536.21,finished_products
302240,Dynamic,"(s,S)",286.65,300.21,427.27,300.21,727.48,finished_products
302241,Dynamic,"(s,S)",1255.97,1333.02,1018.71,1333.02,2351.72,finished_products
302242,Dynamic,"(s,S)",2321.77,2447.29,1300.24,2447.29,3747.53,finished_products
302243,Dynamic,"(s,S)",4068.58,4329.21,1873.63,4329.21,6202.84,finished_products
302244,Dynamic,"(s,S)",1096.25,1162.59,945.31,1162.59,2107.89,finished_products
302245,Dynamic,"(s,S)",373.12,395.93,554.28,395.93,950.22,finished_products
302246,Dynamic,"(s,S)",1513.31,1609.76,1139.8,1609.76,2749.56,finished_products
302247,Dynamic,"(s,S)",2884.39,3076.04,1606.66,3076.04,4682.7,finished_products
302248,Dynamic,"(s,S)",580.58,613.11,661.97,613.11,1275.08,finished_products
302249,Dynamic,"(s,S)",382.16,399.97,489.78,399.97,889.74,finished_products
302251,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302254,Dynamic,"(s,S)",4015.0,4348.84,2120.5,4348.84,6469.34,finished_products
302256,MTS,EOQ-ROP,640.39,813.11,1525.27,813.11,2338.37,finished_products
302262,Dynamic,"(s,S)",549.29,574.63,584.24,574.63,1158.87,finished_products
302263,Dynamic,"(s,S)",779.38,826.9,799.98,826.9,1626.87,finished_products
302273,Dynamic,"(s,S)",3558.24,3750.36,1608.62,3750.36,5358.98,finished_products
302275,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302276,Dynamic,"(s,S)",615.18,644.66,630.14,644.66,1274.8,finished_products
302281,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302282,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302284,Dynamic,"(s,S)",476.19,498.49,548.04,498.49,1046.53,finished_products
302285,Dynamic,"(s,S)",3358.17,3642.41,1956.69,3642.41,5599.1,finished_products
302288,Dynamic,"(s,S)",469.74,494.01,571.72,494.01,1065.72,finished_products
302289,Dynamic,"(s,S)",1890.19,2038.11,1411.48,2038.11,3449.58,finished_products
302292,Dynamic,"(s,S)",235.16,245.98,381.75,245.98,627.73,finished_products
302297,Dynamic,"(s,S)",2005.22,2102.69,1145.82,2102.69,3248.51,finished_products
302298,Dynamic,"(s,S)",2068.68,2189.76,1277.06,2189.76,3466.81,finished_products
302299,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302300,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302301,Dynamic,"(s,S)",1386.01,1503.56,1258.29,1503.56,2761.85,finished_products
302302,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302303,Dynamic,"(s,S)",1012.35,1110.03,1147.07,1110.03,2257.1,finished_products
302305,Dynamic,"(s,S)",1193.95,1287.95,1125.25,1287.95,2413.2,finished_products
302306,MTS,EOQ-ROP,673.84,911.67,1789.81,911.67,2701.48,finished_products
302307,Dynamic,"(s,S)",385.52,403.28,489.19,403.28,892.47,finished_products
302308,Dynamic,"(s,S)",834.75,901.83,950.52,901.83,1852.35,finished_products
302312,Dynamic,"(s,S)",2903.38,3135.89,1769.68,3135.89,4905.57,finished_products
302313,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302314,Dynamic,"(s,S)",2815.96,2959.67,1391.28,2959.67,4350.95,finished_products
302315,Dynamic,"(s,S)",2116.53,2264.51,1411.83,2264.51,3676.35,finished_products
302316,Dynamic,"(s,S)",1170.81,1246.67,1010.87,1246.67,2257.54,finished_products
302317,Dynamic,"(s,S)",794.16,845.76,833.75,845.76,1679.51,finished_products
302318,MTS,EOQ-ROP,518.45,689.54,1518.06,689.54,2207.6,finished_products
302319,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302320,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302321,Dynamic,"(s,S)",198.03,208.66,378.36,208.66,587.01,finished_products
302322,Dynamic,"(s,S)",241.81,252.99,388.08,252.99,641.07,finished_products
302323,MTO,,0.0,0.0,0.0,0.0,0.0,raw_material
302324,Dynamic,"(s,S)",596.15,630.09,676.11,630.09,1306.19,finished_products
