Item,avg_monthly,std_monthly,CV,CV2,ADI,zero_ratio,D_annual,avg_order_size,trend_slope,n_clientes,n_pedidos,Classe,demand_class,commercial_class,policy_cluster
302123,395.67,679.14,1.7164,2.9462,3.4286,0.7083,4748.0,1356.57,-22.1365,2,9,30,lumpy,high_volume_many_clients,Dynamic
302124,241.71,573.75,2.3737,5.6345,4.8,0.7917,2900.5,1160.2,-42.3517,1,6,30,lumpy,low_volume_few_clients,MTO
302125,228.46,563.97,2.4686,6.0939,6.0,0.8333,2741.5,1370.75,-19.2196,1,5,30,lumpy,low_volume_few_clients,MTO
302126,460.0,1218.24,2.6484,7.0138,6.0,0.8333,5520.0,2760.0,-68.1983,1,7,30,lumpy,high_volume_few_clients,Dynamic
302127,825.38,1402.21,1.6989,2.8862,3.0,0.6667,9904.5,2476.12,-81.9204,2,9,30,lumpy,high_volume_many_clients,Dynamic
302128,941.88,1428.69,1.5169,2.3009,2.1818,0.5417,11302.5,2055.0,-72.3535,2,15,30,lumpy,high_volume_many_clients,Dynamic
302129,720.25,1511.8,2.099,4.4057,3.0,0.6667,8643.0,2160.75,-94.6435,2,14,30,lumpy,high_volume_many_clients,Dynamic
302130,969.42,1363.82,1.4068,1.9792,2.1818,0.5417,11633.0,2115.09,-63.187,2,16,30,lumpy,high_volume_many_clients,Dynamic
302131,970.58,1436.21,1.4797,2.1896,2.4,0.5833,11647.0,2329.4,-89.667,2,17,30,lumpy,high_volume_many_clients,Dynamic
302132,359.5,868.96,2.4171,5.8425,4.8,0.7917,4314.0,1725.6,-26.2957,2,8,30,lumpy,low_volume_many_clients,Dynamic
302133,253.75,812.48,3.2019,10.2522,8.0,0.875,3045.0,2030.0,-29.1635,1,3,30,lumpy,low_volume_few_clients,MTO
302135,371.58,515.58,1.3875,1.9252,1.8462,0.4583,4459.0,686.0,-10.6226,8,23,30,lumpy,low_volume_many_clients,Dynamic
302136,1161.12,631.82,0.5441,0.2961,1.0435,0.0417,13933.5,1211.61,2.6743,26,66,30,stable,high_volume_many_clients,MTS
302137,1044.17,1154.75,1.1059,1.223,1.5,0.3333,12530.0,1566.25,5.0948,20,45,30,lumpy,high_volume_many_clients,Dynamic
302143,37.92,125.92,3.3209,11.0281,12.0,0.9167,455.0,455.0,-1.3722,2,2,30,lumpy,low_volume_many_clients,Dynamic
302146,104.58,225.02,2.1516,4.6293,3.4286,0.7083,1255.0,358.57,8.2704,7,8,30,lumpy,low_volume_many_clients,Dynamic
302148,269.62,664.8,2.4657,6.0795,4.8,0.7917,3235.5,1294.2,1.0361,3,5,30,lumpy,low_volume_many_clients,Dynamic
302149,38.08,100.77,2.6459,7.0009,8.0,0.875,457.0,304.67,0.4383,3,3,30,lumpy,low_volume_many_clients,Dynamic
302150,788.92,1283.22,1.6266,2.6457,2.4,0.5833,9467.0,1893.4,-92.2513,3,14,30,lumpy,high_volume_many_clients,Dynamic
302151,316.88,747.59,2.3593,5.5661,4.0,0.75,3802.5,1267.5,-29.5161,2,7,30,lumpy,low_volume_many_clients,Dynamic
302153,525.08,560.19,1.0669,1.1382,1.4118,0.2917,6301.0,741.29,-12.5278,16,31,30,lumpy,high_volume_many_clients,Dynamic
302154,292.54,381.92,1.3055,1.7044,2.1818,0.5417,3510.5,638.27,10.67,11,18,30,lumpy,low_volume_many_clients,Dynamic
302155,179.92,401.08,2.2293,4.9696,4.8,0.7917,2159.0,863.6,-16.5217,7,10,30,lumpy,low_volume_many_clients,Dynamic
302156,147.46,345.91,2.3458,5.5028,6.0,0.8333,1769.5,884.75,-4.8691,3,6,30,lumpy,low_volume_many_clients,Dynamic
302157,555.33,516.42,0.9299,0.8648,1.3333,0.25,6664.0,740.44,-14.4748,17,36,30,lumpy,high_volume_many_clients,Dynamic
302158,1322.88,912.3,0.6896,0.4756,1.0909,0.0833,15874.5,1443.14,-11.0178,22,59,30,stable,high_volume_many_clients,MTS
302159,103.79,206.89,1.9933,3.9733,4.0,0.75,1245.5,415.17,2.2822,1,7,30,lumpy,low_volume_few_clients,MTO
302160,354.58,615.89,1.7369,3.017,2.6667,0.625,4255.0,945.56,-30.773,6,19,30,lumpy,low_volume_many_clients,Dynamic
302161,1029.0,1287.36,1.2511,1.5652,1.5,0.3333,12348.0,1543.5,-24.5322,15,33,30,lumpy,high_volume_many_clients,Dynamic
302162,541.42,654.71,1.2092,1.4623,1.7143,0.4167,6497.0,928.14,-9.3791,16,25,30,lumpy,high_volume_many_clients,Dynamic
302163,311.88,447.75,1.4357,2.0612,2.0,0.5,3742.5,623.75,-4.0691,12,19,30,lumpy,low_volume_many_clients,Dynamic
302164,297.67,986.02,3.3125,10.9726,6.0,0.8333,3572.0,1786.0,-35.0817,2,5,30,lumpy,low_volume_many_clients,Dynamic
302165,465.42,556.91,1.1966,1.4318,1.8462,0.4583,5585.0,859.23,-15.7191,18,28,30,lumpy,high_volume_many_clients,Dynamic
302166,514.21,601.42,1.1696,1.368,1.5,0.3333,6170.5,771.31,-8.863,17,29,30,lumpy,high_volume_many_clients,Dynamic
302167,404.17,489.34,1.2107,1.4659,2.0,0.5,4850.0,808.33,2.9409,11,21,30,lumpy,high_volume_many_clients,Dynamic
302168,157.21,341.57,2.1727,4.7207,4.8,0.7917,1886.5,754.6,-20.6935,6,7,30,lumpy,low_volume_many_clients,Dynamic
302169,1100.38,2008.71,1.8255,3.3324,2.4,0.5833,13204.5,2640.9,21.1091,10,34,30,lumpy,high_volume_many_clients,Dynamic
302170,908.79,1447.1,1.5923,2.5355,2.1818,0.5417,10905.5,1982.82,14.2813,14,28,30,lumpy,high_volume_many_clients,Dynamic
302171,139.62,280.27,2.0073,4.0293,3.4286,0.7083,1675.5,478.71,5.6257,5,8,30,lumpy,low_volume_many_clients,Dynamic
302172,639.12,709.94,1.1108,1.2339,1.3333,0.25,7669.5,852.17,-43.6665,15,34,30,lumpy,high_volume_many_clients,Dynamic
302173,804.08,893.07,1.1107,1.2336,1.5,0.3333,9649.0,1206.12,-11.6322,18,37,30,lumpy,high_volume_many_clients,Dynamic
302174,226.67,426.73,1.8826,3.5443,2.4,0.5833,2720.0,544.0,-12.0278,9,13,30,lumpy,low_volume_many_clients,Dynamic
302175,4189.42,2390.24,0.5705,0.3255,1.0909,0.0833,50273.0,4570.27,9.6696,28,107,30,stable,high_volume_many_clients,MTS
302176,362.08,461.27,1.2739,1.6229,1.8462,0.4583,4345.0,668.46,3.9157,10,18,30,lumpy,low_volume_many_clients,Dynamic
302177,354.33,639.78,1.8056,3.2602,3.0,0.6667,4252.0,1063.0,5.5226,7,16,30,lumpy,low_volume_many_clients,Dynamic
302178,512.08,1169.63,2.2841,5.2169,4.0,0.75,6145.0,2048.33,-65.3835,2,10,30,lumpy,high_volume_many_clients,Dynamic
302179,682.75,614.88,0.9006,0.8111,1.2632,0.2083,8193.0,862.42,-6.8417,14,38,30,erratic,high_volume_many_clients,MTS
302181,280.0,428.39,1.53,2.3408,2.4,0.5833,3360.0,672.0,-11.0487,8,17,30,lumpy,low_volume_many_clients,Dynamic
302182,1015.54,1037.4,1.0215,1.0435,1.4118,0.2917,12186.5,1433.71,-26.3674,25,53,30,lumpy,high_volume_many_clients,Dynamic
302183,170.12,359.22,2.1115,4.4585,4.0,0.75,2041.5,680.5,-2.0483,7,11,30,lumpy,low_volume_many_clients,Dynamic
302185,62.88,301.54,4.7958,23.0,24.0,0.9583,754.5,1509.0,0.6561,1,1,30,lumpy,low_volume_few_clients,MTO
302186,475.46,547.51,1.1515,1.326,1.4118,0.2917,5705.5,671.24,-25.9543,12,31,30,lumpy,high_volume_many_clients,Dynamic
302187,180.75,307.82,1.703,2.9002,3.0,0.6667,2169.0,542.25,-3.6157,8,11,30,lumpy,low_volume_many_clients,Dynamic
302188,333.12,401.6,1.2055,1.4533,1.6,0.375,3997.5,533.0,-19.9196,12,24,30,lumpy,low_volume_many_clients,Dynamic
302189,240.92,392.12,1.6276,2.6492,3.0,0.6667,2891.0,722.75,-20.873,7,12,30,lumpy,low_volume_many_clients,Dynamic
302190,188.54,253.27,1.3433,1.8045,2.4,0.5833,2262.5,452.5,-6.2578,9,14,30,lumpy,low_volume_many_clients,Dynamic
302192,153.83,416.07,2.7047,7.3152,8.0,0.875,1846.0,1230.67,8.8626,1,3,30,lumpy,low_volume_few_clients,MTO
302193,1038.54,991.47,0.9547,0.9114,1.0909,0.0833,12462.5,1132.95,-14.943,23,52,30,erratic,high_volume_many_clients,MTS
302198,534.96,757.9,1.4168,2.0072,1.8462,0.4583,6419.5,987.62,-40.2057,9,22,30,lumpy,high_volume_many_clients,Dynamic
302201,76.17,252.62,3.3167,11.0007,12.0,0.9167,914.0,914.0,1.6322,1,2,30,lumpy,low_volume_few_clients,MTO
302203,151.5,524.18,3.4599,11.971,8.0,0.875,1818.0,1212.0,-8.2296,1,4,30,lumpy,low_volume_few_clients,MTO
302204,216.88,606.85,2.7982,7.8297,8.0,0.875,2602.5,1735.0,-42.7622,2,7,30,lumpy,low_volume_many_clients,Dynamic
302205,390.21,751.18,1.9251,3.706,2.4,0.5833,4682.5,936.5,-13.7891,3,12,30,lumpy,high_volume_many_clients,Dynamic
302208,249.29,675.82,2.711,7.3494,6.0,0.8333,2991.5,1495.75,-8.5022,2,6,30,lumpy,low_volume_many_clients,Dynamic
302209,150.46,309.23,2.0553,4.2241,4.0,0.75,1805.5,601.83,-6.6135,3,8,30,lumpy,low_volume_many_clients,Dynamic
302210,1303.92,1377.93,1.0568,1.1167,1.4118,0.2917,15647.0,1840.82,-21.5757,14,40,30,lumpy,high_volume_many_clients,Dynamic
302211,479.54,1666.47,3.4751,12.0766,6.0,0.8333,5754.5,2877.25,-0.0465,7,11,30,lumpy,high_volume_many_clients,Dynamic
302212,362.33,518.16,1.4301,2.0451,2.0,0.5,4348.0,724.67,1.4243,13,22,30,lumpy,low_volume_many_clients,Dynamic
302213,198.08,499.67,2.5225,6.3631,3.4286,0.7083,2377.0,679.14,-26.6574,7,8,30,lumpy,low_volume_many_clients,Dynamic
302214,255.96,432.49,1.6897,2.8551,3.0,0.6667,3071.5,767.88,1.5596,7,12,30,lumpy,low_volume_many_clients,Dynamic
302215,648.96,729.69,1.1244,1.2643,1.6,0.375,7787.5,1038.33,8.7535,13,35,30,lumpy,high_volume_many_clients,Dynamic
302216,586.96,781.04,1.3307,1.7706,2.0,0.5,7043.5,1173.92,18.6857,15,32,30,lumpy,high_volume_many_clients,Dynamic
302217,393.5,765.71,1.9459,3.7865,3.4286,0.7083,4722.0,1349.14,-11.6957,7,17,30,lumpy,high_volume_many_clients,Dynamic
302218,84.58,405.65,4.7958,23.0,24.0,0.9583,1015.0,2030.0,-9.7087,1,1,30,lumpy,low_volume_few_clients,MTO
302219,1701.12,2139.02,1.2574,1.5811,1.6,0.375,20413.5,2721.8,-53.8961,7,32,30,lumpy,high_volume_many_clients,Dynamic
302221,289.96,343.51,1.1847,1.4035,2.0,0.5,3479.5,579.92,-12.3248,11,19,30,lumpy,low_volume_many_clients,Dynamic
302222,84.79,267.66,3.1567,9.9647,8.0,0.875,1017.5,678.33,12.7109,3,3,30,lumpy,low_volume_many_clients,Dynamic
302223,242.67,379.03,1.5619,2.4396,2.6667,0.625,2912.0,647.11,6.5635,6,11,30,lumpy,low_volume_many_clients,Dynamic
302224,84.58,205.64,2.4312,5.9107,6.0,0.8333,1015.0,507.5,-2.4096,3,6,30,lumpy,low_volume_many_clients,Dynamic
302225,50.17,141.54,2.8214,7.9606,8.0,0.875,602.0,401.33,-6.0522,1,3,30,lumpy,low_volume_few_clients,MTO
302226,397.67,722.87,1.8178,3.3043,2.6667,0.625,4772.0,1060.44,-52.0817,8,19,30,lumpy,high_volume_many_clients,Dynamic
302227,111.29,254.28,2.2848,5.2204,6.0,0.8333,1335.5,667.75,-2.483,3,6,30,lumpy,low_volume_many_clients,Dynamic
302228,1224.0,1459.65,1.1925,1.4221,1.2,0.1667,14688.0,1468.8,-30.0461,21,51,30,erratic,high_volume_many_clients,MTS
302229,4.21,20.18,4.7958,23.0,24.0,0.9583,50.5,101.0,-0.1317,1,1,30,lumpy,low_volume_few_clients,MTO
302230,147.96,451.86,3.0539,9.3265,8.0,0.875,1775.5,1183.67,-1.2335,1,3,30,lumpy,low_volume_few_clients,MTO
302231,25.04,120.1,4.7958,23.0,24.0,0.9583,300.5,601.0,4.9648,1,1,30,lumpy,low_volume_few_clients,MTO
302233,162.25,315.68,1.9456,3.7854,4.0,0.75,1947.0,649.0,-4.4487,6,8,30,lumpy,low_volume_many_clients,Dynamic
302234,302.58,380.5,1.2575,1.5813,2.1818,0.5417,3631.0,660.18,-6.9687,7,15,30,lumpy,low_volume_many_clients,Dynamic
302237,573.83,684.53,1.1929,1.423,1.6,0.375,6886.0,918.13,-23.16,12,28,30,lumpy,high_volume_many_clients,Dynamic
302238,789.33,772.23,0.9783,0.9571,1.3333,0.25,9472.0,1052.44,3.2035,14,40,30,lumpy,high_volume_many_clients,Dynamic
302239,187.83,271.31,1.4444,2.0864,2.6667,0.625,2254.0,500.89,-0.5852,5,12,30,lumpy,low_volume_many_clients,Dynamic
302240,53.08,148.34,2.7945,7.8094,8.0,0.875,637.0,424.67,-4.4826,3,4,30,lumpy,low_volume_many_clients,Dynamic
302241,301.75,522.25,1.7308,2.9955,2.6667,0.625,3621.0,804.67,13.9861,8,15,30,lumpy,low_volume_many_clients,Dynamic
302242,491.58,1031.86,2.0991,4.406,2.6667,0.625,5899.0,1310.89,40.1643,8,14,30,lumpy,high_volume_many_clients,Dynamic
302243,1020.75,1662.95,1.6291,2.6541,2.4,0.5833,12249.0,2449.8,-56.3348,3,15,30,lumpy,high_volume_many_clients,Dynamic
302244,259.83,458.49,1.7645,3.1136,2.6667,0.625,3118.0,692.89,0.6696,9,15,30,lumpy,low_volume_many_clients,Dynamic
302245,89.33,155.38,1.7394,3.0254,3.0,0.6667,1072.0,268.0,-7.4939,6,8,30,lumpy,low_volume_many_clients,Dynamic
302246,377.75,619.72,1.6406,2.6915,2.4,0.5833,4533.0,906.6,2.52,7,17,30,lumpy,high_volume_many_clients,Dynamic
302247,750.58,1163.5,1.5501,2.4029,3.0,0.6667,9007.0,2251.75,-1.7652,1,8,30,lumpy,high_volume_few_clients,Dynamic
302248,127.42,252.32,1.9803,3.9216,4.8,0.7917,1529.0,611.6,-12.4496,2,5,30,lumpy,low_volume_many_clients,Dynamic
302249,69.75,205.51,2.9464,8.6811,6.0,0.8333,837.0,418.5,-6.08,4,4,30,lumpy,low_volume_many_clients,Dynamic
302251,42.71,204.82,4.7958,23.0,24.0,0.9583,512.5,1025.0,-6.6848,1,1,30,lumpy,low_volume_few_clients,MTO
302254,1307.46,1513.54,1.1576,1.3401,2.0,0.5,15689.5,2614.92,-93.0413,2,21,30,lumpy,high_volume_many_clients,Dynamic
302256,676.46,767.16,1.1341,1.2861,1.2632,0.2083,8117.5,854.47,14.4378,12,32,30,erratic,high_volume_many_clients,MTS
302262,99.25,363.14,3.6588,13.3869,8.0,0.875,1191.0,794.0,-1.1113,2,3,30,lumpy,low_volume_many_clients,Dynamic
302263,186.08,324.94,1.7462,3.0492,2.6667,0.625,2233.0,496.22,6.3348,8,13,30,lumpy,low_volume_many_clients,Dynamic
302273,752.42,1582.74,2.1035,4.4249,4.0,0.75,9029.0,3009.67,-45.8122,2,14,30,lumpy,high_volume_many_clients,Dynamic
302275,26.04,124.89,4.7958,23.0,24.0,0.9583,312.5,625.0,0.8152,1,1,30,lumpy,low_volume_few_clients,MTO
302276,115.46,309.98,2.6848,7.2082,8.0,0.875,1385.5,923.67,-14.5448,2,4,30,lumpy,low_volume_many_clients,Dynamic
302281,92.62,270.83,2.924,8.5497,8.0,0.875,1111.5,741.0,-12.2943,1,3,30,lumpy,low_volume_few_clients,MTO
302282,12.71,60.95,4.7958,23.0,24.0,0.9583,152.5,305.0,-2.5196,1,1,30,lumpy,low_volume_few_clients,MTO
302284,87.33,252.4,2.89,8.3524,8.0,0.875,1048.0,698.67,-2.8643,2,3,30,lumpy,low_volume_many_clients,Dynamic
302285,1113.25,1259.59,1.1315,1.2802,1.4118,0.2917,13359.0,1571.65,-31.6261,21,48,30,lumpy,high_volume_many_clients,Dynamic
302288,95.04,216.16,2.2743,5.1725,4.0,0.75,1140.5,380.17,5.3639,6,7,30,lumpy,low_volume_many_clients,Dynamic
302289,579.29,724.88,1.2513,1.5658,1.7143,0.4167,6951.5,993.07,-11.1978,15,29,30,lumpy,high_volume_many_clients,Dynamic
302292,42.38,152.44,3.5973,12.9408,12.0,0.9167,508.5,508.5,3.023,3,3,30,lumpy,low_volume_many_clients,Dynamic
302297,381.75,987.58,2.587,6.6925,4.0,0.75,4581.0,1527.0,-54.4217,2,10,30,lumpy,high_volume_many_clients,Dynamic
302298,474.21,878.62,1.8528,3.433,3.0,0.6667,5690.5,1422.62,-38.01,2,14,30,lumpy,high_volume_many_clients,Dynamic
302299,229.04,576.22,2.5158,6.3291,6.0,0.8333,2748.5,1374.25,2.7778,1,4,30,lumpy,low_volume_few_clients,MTO
302300,112.42,333.48,2.9665,8.8001,8.0,0.875,1349.0,899.33,-16.3974,1,4,30,lumpy,low_volume_few_clients,MTO
302301,460.38,519.58,1.1286,1.2737,1.8462,0.4583,5524.5,849.92,-4.0491,14,23,30,lumpy,high_volume_many_clients,Dynamic
302302,193.08,395.58,2.0488,4.1974,4.8,0.7917,2317.0,926.8,-5.8704,1,7,30,lumpy,low_volume_few_clients,MTO
302303,382.58,365.58,0.9555,0.9131,1.5,0.3333,4591.0,573.88,-6.2843,14,24,30,lumpy,high_volume_many_clients,Dynamic
302305,368.17,457.07,1.2415,1.5412,1.7143,0.4167,4418.0,631.14,-9.4643,11,21,30,lumpy,low_volume_many_clients,Dynamic
302306,931.46,806.55,0.8659,0.7498,1.2632,0.2083,11177.5,1176.58,30.2239,20,47,30,erratic,high_volume_many_clients,MTS
302307,69.58,217.51,3.1259,9.7711,8.0,0.875,835.0,556.67,-8.0287,2,3,30,lumpy,low_volume_many_clients,Dynamic
302308,262.71,317.72,1.2094,1.4627,2.1818,0.5417,3152.5,573.18,-0.0996,11,16,30,lumpy,low_volume_many_clients,Dynamic
302312,910.62,1106.14,1.2147,1.4755,1.4118,0.2917,10927.5,1285.59,2.2378,13,34,30,lumpy,high_volume_many_clients,Dynamic
302313,11.38,54.55,4.7958,23.0,24.0,0.9583,136.5,273.0,2.4926,1,1,30,lumpy,low_volume_few_clients,MTO
302314,562.83,1310.29,2.328,5.4197,3.0,0.6667,6754.0,1688.5,7.7896,11,24,30,lumpy,high_volume_many_clients,Dynamic
302315,579.58,839.44,1.4484,2.0977,1.7143,0.4167,6955.0,993.57,-1.0643,11,26,30,lumpy,high_volume_many_clients,Dynamic
302316,297.12,476.52,1.6038,2.5721,2.6667,0.625,3565.5,792.33,0.2378,8,12,30,lumpy,low_volume_many_clients,Dynamic
302317,202.12,322.88,1.5974,2.5518,2.6667,0.625,2425.5,539.0,-11.7543,11,15,30,lumpy,low_volume_many_clients,Dynamic
302318,670.08,620.71,0.9263,0.8581,1.2632,0.2083,8041.0,846.42,-1.2339,15,38,30,erratic,high_volume_many_clients,MTS
302319,49.92,239.39,4.7958,23.0,24.0,0.9583,599.0,1198.0,-6.7713,1,1,30,lumpy,low_volume_few_clients,MTO
302320,12.79,61.35,4.7958,23.0,24.0,0.9583,153.5,307.0,-2.2691,1,1,30,lumpy,low_volume_few_clients,MTO
302321,41.62,199.63,4.7958,23.0,24.0,0.9583,499.5,999.0,-8.2526,2,2,30,lumpy,low_volume_many_clients,Dynamic
302322,43.79,134.03,3.0606,9.3675,6.0,0.8333,525.5,262.75,-4.8317,2,4,30,lumpy,low_volume_many_clients,Dynamic
302323,13.12,62.95,4.7958,23.0,24.0,0.9583,157.5,315.0,2.3283,1,1,30,lumpy,low_volume_few_clients,MTO
302324,132.92,256.82,1.9322,3.7334,4.0,0.75,1595.0,531.67,-0.2757,4,6,30,lumpy,low_volume_many_clients,Dynamic
302325,79.17,292.69,3.6971,13.6686,12.0,0.9167,950.0,950.0,-10.8,3,3,30,lumpy,low_volume_many_clients,Dynamic
302326,705.5,917.84,1.301,1.6925,1.8462,0.4583,8466.0,1302.46,-79.4478,13,27,30,lumpy,high_volume_many_clients,Dynamic
302327,78.54,171.15,2.1791,4.7485,4.8,0.7917,942.5,377.0,6.1891,3,6,30,lumpy,low_volume_many_clients,Dynamic
302328,968.04,1636.97,1.691,2.8595,2.4,0.5833,11616.5,2323.3,-78.2274,2,17,30,lumpy,high_volume_many_clients,Dynamic
302330,58.88,110.93,1.8842,3.5502,4.0,0.75,706.5,235.5,5.4491,5,6,30,lumpy,low_volume_many_clients,Dynamic
302331,233.04,705.41,3.027,9.1626,3.0,0.6667,2796.5,699.12,16.8987,8,13,30,lumpy,low_volume_many_clients,Dynamic
302332,409.42,894.61,2.1851,4.7746,3.4286,0.7083,4913.0,1403.71,14.3913,6,13,30,lumpy,high_volume_many_clients,Dynamic
302333,12.5,59.95,4.7958,23.0,24.0,0.9583,150.0,300.0,0.1304,1,1,30,lumpy,low_volume_few_clients,MTO
302334,169.25,450.0,2.6588,7.0693,6.0,0.8333,2031.0,1015.5,-20.427,2,5,30,lumpy,low_volume_many_clients,Dynamic
302335,53.0,254.18,4.7958,23.0,24.0,0.9583,636.0,1272.0,-8.2957,1,1,30,lumpy,low_volume_few_clients,MTO
302337,648.29,614.98,0.9486,0.8999,1.3333,0.25,7779.5,864.39,-35.4317,15,32,30,lumpy,high_volume_many_clients,Dynamic
302338,408.04,345.58,0.8469,0.7173,1.2632,0.2083,4896.5,515.42,4.5491,15,25,30,erratic,high_volume_many_clients,MTS
302339,888.17,996.83,1.1223,1.2597,1.2632,0.2083,10658.0,1121.89,-46.4191,17,42,30,erratic,high_volume_many_clients,MTS
302340,261.42,432.9,1.656,2.7422,2.4,0.5833,3137.0,627.4,2.9304,9,16,30,lumpy,low_volume_many_clients,Dynamic
302341,55.12,160.1,2.9043,8.4348,8.0,0.875,661.5,441.0,6.6813,3,3,30,lumpy,low_volume_many_clients,Dynamic
302342,45.29,177.34,3.9154,15.3306,12.0,0.9167,543.5,543.5,4.8213,3,3,30,lumpy,low_volume_many_clients,Dynamic
302343,146.5,286.77,1.9575,3.8316,3.0,0.6667,1758.0,439.5,-6.6287,5,10,30,lumpy,low_volume_many_clients,Dynamic
302344,185.71,383.59,2.0655,4.2664,3.4286,0.7083,2228.5,636.71,9.53,4,8,30,lumpy,low_volume_many_clients,Dynamic
302345,798.29,856.28,1.0726,1.1506,1.4118,0.2917,9579.5,1127.0,-9.7091,18,41,30,lumpy,high_volume_many_clients,Dynamic
302346,884.67,1365.16,1.5431,2.3813,1.5,0.3333,10616.0,1327.0,55.4348,16,34,30,lumpy,high_volume_many_clients,Dynamic
302347,209.71,343.39,1.6375,2.6813,3.0,0.6667,2516.5,629.12,-3.7683,3,8,30,lumpy,low_volume_many_clients,Dynamic
302348,390.62,484.47,1.2402,1.5382,1.8462,0.4583,4687.5,721.15,7.4283,11,21,30,lumpy,high_volume_many_clients,Dynamic
302351,81.17,181.93,2.2415,5.0242,6.0,0.8333,974.0,487.0,2.5583,1,5,30,lumpy,low_volume_few_clients,MTO
302353,138.25,317.34,2.2954,5.2689,6.0,0.8333,1659.0,829.5,-6.0096,2,4,30,lumpy,low_volume_many_clients,Dynamic
302356,148.62,520.92,3.5049,12.2844,12.0,0.9167,1783.5,1783.5,-5.7535,1,3,30,lumpy,low_volume_few_clients,MTO
302357,61.42,232.88,3.7918,14.3775,12.0,0.9167,737.0,737.0,8.7887,2,3,30,lumpy,low_volume_many_clients,Dynamic
302358,112.71,423.1,3.7539,14.0918,8.0,0.875,1352.5,901.67,5.4952,4,5,30,lumpy,low_volume_many_clients,Dynamic
302359,418.96,549.87,1.3125,1.7226,1.8462,0.4583,5027.5,773.46,5.0457,6,15,30,lumpy,high_volume_many_clients,Dynamic
302360,159.17,220.95,1.3882,1.927,2.4,0.5833,1910.0,382.0,-9.5722,8,12,30,lumpy,low_volume_many_clients,Dynamic
302362,145.58,341.1,2.343,5.4895,4.8,0.7917,1747.0,698.8,-10.18,5,6,30,lumpy,low_volume_many_clients,Dynamic
302364,231.42,803.98,3.4742,12.0698,6.0,0.8333,2777.0,1388.5,-23.453,4,6,30,lumpy,low_volume_many_clients,Dynamic
302365,519.96,1049.48,2.0184,4.0739,3.4286,0.7083,6239.5,1782.71,62.9813,8,16,30,lumpy,high_volume_many_clients,Dynamic
302366,93.0,215.81,2.3205,5.3847,4.8,0.7917,1116.0,446.4,-13.0783,4,6,30,lumpy,low_volume_many_clients,Dynamic
302367,28.58,137.08,4.7958,23.0,24.0,0.9583,343.0,686.0,-5.667,1,1,30,lumpy,low_volume_few_clients,MTO
302368,156.96,643.57,4.1003,16.8122,8.0,0.875,1883.5,1255.67,-16.1317,3,3,30,lumpy,low_volume_many_clients,Dynamic
302369,125.54,268.49,2.1386,4.5737,4.8,0.7917,1506.5,602.6,8.377,4,7,30,lumpy,low_volume_many_clients,Dynamic
302370,95.25,227.63,2.3898,5.7113,6.0,0.8333,1143.0,571.5,-10.0522,3,4,30,lumpy,low_volume_many_clients,Dynamic
302371,198.83,490.25,2.4657,6.0795,3.4286,0.7083,2386.0,681.71,10.5557,7,12,30,lumpy,low_volume_many_clients,Dynamic
302375,763.04,1041.55,1.365,1.8632,2.0,0.5,9156.5,1526.08,-24.2361,10,27,30,lumpy,high_volume_many_clients,Dynamic
302376,332.58,420.92,1.2656,1.6017,1.7143,0.4167,3991.0,570.14,-12.8704,13,22,30,lumpy,low_volume_many_clients,Dynamic
302377,103.75,240.42,2.3173,5.3701,6.0,0.8333,1245.0,622.5,1.193,2,4,30,lumpy,low_volume_many_clients,Dynamic
302378,25.46,85.59,3.3619,11.3024,12.0,0.9167,305.5,305.5,-4.6004,1,2,30,lumpy,low_volume_few_clients,MTO
302379,431.38,530.78,1.2304,1.514,1.8462,0.4583,5176.5,796.38,-1.4039,14,21,30,lumpy,high_volume_many_clients,Dynamic
302380,72.29,155.76,2.1546,4.6422,4.8,0.7917,867.5,347.0,5.1196,2,7,30,lumpy,low_volume_many_clients,Dynamic
302383,454.71,548.7,1.2067,1.4561,1.8462,0.4583,5456.5,839.46,-22.1335,7,18,30,lumpy,high_volume_many_clients,Dynamic
302384,324.42,553.13,1.705,2.907,3.4286,0.7083,3893.0,1112.29,2.5122,7,13,30,lumpy,low_volume_many_clients,Dynamic
302385,28.12,93.91,3.3389,11.1481,12.0,0.9167,337.5,337.5,-4.337,2,2,30,lumpy,low_volume_many_clients,Dynamic
302386,266.58,471.94,1.7703,3.134,3.0,0.6667,3199.0,799.75,-23.2957,9,11,30,lumpy,low_volume_many_clients,Dynamic
302387,249.04,516.76,2.075,4.3056,4.0,0.75,2988.5,996.17,20.8413,6,9,30,lumpy,low_volume_many_clients,Dynamic
302389,126.25,241.25,1.9109,3.6515,4.0,0.75,1515.0,505.0,-5.9609,2,8,30,lumpy,low_volume_many_clients,Dynamic
302390,58.58,137.27,2.3431,5.4903,4.8,0.7917,703.0,281.2,0.4696,5,6,30,lumpy,low_volume_many_clients,Dynamic
302391,21.04,100.91,4.7958,23.0,24.0,0.9583,252.5,505.0,-1.0978,1,1,30,lumpy,low_volume_few_clients,MTO
302394,253.79,547.17,2.156,4.6483,4.8,0.7917,3045.5,1218.2,-2.4926,6,9,30,lumpy,low_volume_many_clients,Dynamic
302396,165.25,296.62,1.795,3.2219,3.4286,0.7083,1983.0,566.57,3.0904,5,10,30,lumpy,low_volume_many_clients,Dynamic
302397,124.54,293.1,2.3535,5.5388,4.8,0.7917,1494.5,597.8,-17.0639,5,7,30,lumpy,low_volume_many_clients,Dynamic
