Item,Classe,demand_class,commercial_class,policy_cluster,production_level,inventory_model,SS,ROP,EOQ,s,S,avg_monthly,std_monthly,ADI,CV2,D_annual,n_clientes,n_pedidos
530528,53,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,89.88,431.03,24.0,23.0,1078.5,1,1
530529,53,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,44.88,215.21,24.0,23.0,538.5,1,1
530531,53,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,79.62,381.87,24.0,23.0,955.5,1,1
530532,53,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,20.96,100.51,24.0,23.0,251.5,1,1
530533,53,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,26.67,127.89,24.0,23.0,320.0,1,1
530534,53,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",507.95,531.23,559.94,531.23,1091.17,91.17,309.82,12.0,11.549,1094.0,2,2
530535,53,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",673.83,708.1,679.38,708.1,1387.48,134.21,314.59,6.0,5.4946,1610.5,2,5
530542,53,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1226.6,1287.31,904.24,1287.31,2191.55,237.75,1035.49,12.0,18.9694,2853.0,2,2
530543,53,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2620.05,2760.64,1376.06,2760.64,4136.69,550.58,2640.5,24.0,23.0,6607.0,1,1
530544,53,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,90.42,299.88,12.0,11.0,1085.0,1,2
530547,53,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,297.33,1425.96,24.0,23.0,3568.0,1,1
530548,53,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,353.71,1696.33,24.0,23.0,4244.5,1,2
530549,53,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,153.25,734.96,24.0,23.0,1839.0,1,1
530550,53,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,58.46,280.36,24.0,23.0,701.5,1,1
530551,53,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,79.38,380.67,24.0,23.0,952.5,1,1
530552,53,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,52.75,252.98,24.0,23.0,633.0,1,1
530553,53,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,200.21,960.17,24.0,23.0,2402.5,1,1
600002,60,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,1671.62,2448.27,3234.35,2448.27,5682.62,3041.75,1997.82,1.0435,0.4314,36501.0,2,41
600019,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2249.46,2374.44,1297.48,2374.44,3671.92,489.5,982.5,4.0,4.0287,5874.0,1,8
600027,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2577.92,2723.11,1398.42,2723.11,4121.53,568.62,1117.18,4.0,3.86,6823.5,1,7
600045,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2149.19,2252.21,1178.0,2252.21,3430.22,403.5,1082.35,8.0,7.1952,4842.0,1,3
600046,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,292.0,717.06,6.0,6.0304,3504.0,1,6
600047,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2335.05,2464.09,1318.35,2464.09,3782.44,505.38,1023.22,4.8,4.0993,6064.5,1,7
600049,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,80.0,237.75,8.0,8.8317,960.0,1,3
600050,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,48.38,160.79,12.0,11.0474,580.5,1,2
600063,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,320.67,682.32,4.8,4.5276,3848.0,1,5
600074,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2540.62,2677.79,1359.29,2677.79,4037.09,537.25,1130.07,4.8,4.4245,6447.0,1,6
600082,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,75.62,362.68,24.0,23.0,907.5,1,1
600086,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,69.58,234.34,12.0,11.3422,835.0,1,2
600088,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,211.04,724.7,12.0,11.7917,2532.5,1,2
600092,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,48.33,231.8,24.0,23.0,580.0,1,1
600094,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,231.08,524.67,4.8,5.155,2773.0,1,5
600104,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",6953.17,7675.52,3119.23,7675.52,10794.75,2829.08,2453.3,1.5,0.752,33949.0,1,31
600123,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,91.33,313.29,12.0,11.7665,1096.0,1,2
600378,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",7257.22,7719.03,2494.05,7719.03,10213.08,1808.67,2973.72,2.6667,2.7032,21704.0,1,10
600404,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,51.08,244.99,24.0,23.0,613.0,1,1
600409,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3661.19,3842.74,1563.77,3842.74,5406.51,711.04,1756.35,4.8,6.1014,8532.5,1,6
600410,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",11643.8,12420.96,3235.39,12420.96,15656.35,3043.71,4689.51,2.6667,2.3738,36524.5,1,12
600415,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",9512.7,10260.98,3174.72,10260.98,13435.7,2930.62,3642.65,1.7143,1.545,35167.5,1,20
600417,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",8418.18,8992.5,2781.3,8992.5,11773.8,2249.29,3365.43,2.4,2.2387,26991.5,1,16
600418,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",22818.67,24334.49,4518.52,24334.49,28853.01,5936.67,9205.21,2.4,2.4043,71240.0,1,15
600420,60,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",10410.44,11450.14,3742.2,11450.14,15192.34,4071.96,3719.84,1.4118,0.8345,48863.5,2,26
600423,60,erratic,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2213.76,3429.66,4046.89,3429.66,7476.55,4762.04,3412.48,1.1429,0.5135,57144.5,1,31
600428,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",1860.22,2002.36,1383.64,2002.36,3386.0,556.67,718.29,2.4,1.665,6680.0,1,12
600431,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",7111.99,7781.1,3002.07,7781.1,10783.17,2620.54,2587.82,1.5,0.9752,31446.5,1,23
600435,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,189.29,437.67,6.0,5.3459,2271.5,1,4
600436,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,91.75,440.02,24.0,23.0,1101.0,1,1
600442,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",1649.71,1781.5,1332.36,1781.5,3113.86,516.17,628.94,2.1818,1.4847,6194.0,1,13
600443,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3523.54,3855.39,2114.21,3855.39,5969.6,1299.71,1281.69,1.5,0.9725,15596.5,1,20
600444,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",12331.04,13272.56,3561.12,13272.56,16833.67,3687.42,4762.39,2.1818,1.668,44249.0,1,15
600446,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,72.62,240.94,12.0,11.006,871.5,1,2
600450,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,42.12,202.02,24.0,23.0,505.5,1,1
600481,60,stable,high_volume_few_clients,Comakership,finished_products,EOQ-ROP,2584.77,4110.55,4533.34,4110.55,8643.89,5975.67,3982.53,1.2632,0.4442,71708.0,1,29
600513,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,42.79,205.22,24.0,23.0,513.5,1,1
600530,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,264.54,1268.7,24.0,23.0,3174.5,1,1
600533,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,236.38,733.45,8.0,9.628,2836.5,1,3
600621,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,35.17,168.65,24.0,23.0,422.0,1,1
600713,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,155.0,337.41,4.8,4.7387,1860.0,1,5
600777,60,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",449.44,470.16,528.2,470.16,998.36,81.12,294.82,12.0,13.2071,973.5,2,2
600792,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,272.0,674.0,6.0,6.1402,3264.0,1,6
600899,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,80.38,268.34,12.0,11.1463,964.5,1,2
600916,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,209.29,523.98,6.0,6.2679,2511.5,1,5
600919,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,86.83,303.89,12.0,12.2477,1042.0,1,2
600928,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,14.46,69.34,24.0,23.0,173.5,1,1
600931,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",5139.61,5397.82,1864.89,5397.82,7262.71,1011.25,2429.6,4.0,5.7724,12135.0,1,8
600932,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",16217.32,17604.88,4323.13,17604.88,21928.01,5434.33,6064.4,1.3333,1.2453,65212.0,1,39
600940,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,227.33,662.56,8.0,8.4942,2728.0,1,4
600941,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,95.04,287.74,8.0,9.1658,1140.5,1,3
600942,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,102.5,237.1,6.0,5.3507,1230.0,1,4
600944,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,48.42,161.08,12.0,11.0688,581.0,1,2
600945,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,193.75,358.27,4.0,3.4192,2325.0,1,6
600946,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",1831.14,1952.0,1275.88,1952.0,3227.88,473.33,740.37,2.6667,2.4466,5680.0,1,11
600947,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2919.52,3159.15,1796.56,3159.15,4955.71,938.5,1104.59,2.0,1.3853,11262.0,1,14
600951,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,86.42,289.74,12.0,11.2411,1037.0,1,2
600952,60,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",1792.06,1918.63,1305.68,1918.63,3224.32,495.71,708.49,2.0,2.0428,5948.5,2,14
600954,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,272.33,592.17,4.8,4.7282,3268.0,1,6
600955,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,124.92,234.69,3.4286,3.5299,1499.0,1,7
600958,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,351.83,1243.32,8.0,12.488,4222.0,1,3
600959,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,151.96,517.6,12.0,11.6022,1823.5,1,2
600962,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,27.25,130.69,24.0,23.0,327.0,1,1
600963,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",4370.83,4619.47,1830.03,4619.47,6449.5,973.79,1883.73,4.0,3.742,11685.5,1,7
600973,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3513.87,3691.35,1546.17,3691.35,5237.52,695.12,1651.72,4.0,5.6461,8341.5,1,7
600974,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,155.21,411.8,8.0,7.0396,1862.5,1,3
600975,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,86.5,414.84,24.0,23.0,1038.0,1,1
600976,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",5480.95,5805.69,2091.41,5805.69,7897.1,1271.83,2314.4,4.0,3.3114,15262.0,1,6
600977,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,317.29,1057.61,12.0,11.1106,3807.5,1,3
600980,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,46.08,221.01,24.0,23.0,553.0,1,1
600981,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,48.33,231.8,24.0,23.0,580.0,1,1
600984,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,168.25,564.53,12.0,11.2579,2019.0,1,2
600985,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,217.62,724.89,12.0,11.0951,2611.5,1,2
600986,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,89.5,243.93,8.0,7.4282,1074.0,1,3
600987,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,30.0,143.87,24.0,23.0,360.0,1,1
600988,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,55.71,267.17,24.0,23.0,668.5,1,1
600991,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2282.73,2389.62,1199.88,2389.62,3589.5,418.62,1210.11,6.0,8.356,5023.5,1,4
600992,60,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2102.17,2214.96,1232.57,2214.96,3447.54,441.75,2118.56,24.0,23.0,5301.0,1,2
600993,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,43.96,210.82,24.0,23.0,527.5,1,1
600994,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,215.46,622.19,8.0,8.339,2585.5,1,3
600996,60,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,35.75,171.45,24.0,23.0,429.0,1,1
610002,61,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,8962.43,14883.19,8930.2,14883.19,23813.39,23188.46,10672.27,1.0,0.2118,278261.5,10,191
610003,61,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",5233.18,5685.26,2467.62,5685.26,8152.87,1770.54,1951.62,1.6,1.215,21246.5,3,24
610004,61,stable,high_volume_many_clients,MTS,finished_products,EOQ-ROP,11189.05,18332.54,9809.06,18332.54,28141.6,27977.25,13330.06,1.0435,0.227,335727.0,7,87
610005,61,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1462.22,1536.29,998.82,1536.29,2535.11,290.08,685.36,4.8,5.5821,3481.0,3,6
610006,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,104.79,502.56,24.0,23.0,1257.5,1,1
610007,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,51.46,246.79,24.0,23.0,617.5,1,1
610011,61,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3599.61,3785.44,1582.08,3785.44,5367.52,727.79,1657.43,6.0,5.1863,8733.5,1,5
610012,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,50.25,240.99,24.0,23.0,603.0,1,1
610016,61,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",1857.82,1954.62,1141.87,1954.62,3096.49,379.12,848.7,4.8,5.0112,4549.5,1,6
610019,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,138.75,373.0,8.0,7.2268,1665.0,1,3
610021,61,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",1883.56,2040.97,1456.1,2040.97,3497.07,616.5,709.03,2.0,1.3227,7398.0,3,15
610022,61,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",3501.83,3691.11,1596.69,3691.11,5287.79,741.29,1556.51,3.4286,4.4088,8895.5,1,14
610023,61,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2208.91,2365.46,1452.11,2365.46,3817.57,613.12,872.35,2.6667,2.0243,7357.5,1,11
610025,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,205.29,632.91,8.0,9.5048,2463.5,1,3
610028,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,88.0,292.0,12.0,11.0103,1056.0,1,2
610029,61,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1016.73,1065.04,806.67,1065.04,1871.71,189.21,520.61,8.0,7.5709,2270.5,2,3
610030,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,284.04,686.76,6.0,5.8458,3408.5,1,4
610031,61,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1137.42,1205.3,956.23,1205.3,2161.54,265.88,478.66,4.0,3.2412,3190.5,2,6
610034,61,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",1591.11,1689.41,1150.62,1689.41,2840.03,384.96,659.68,3.4286,2.9366,4619.5,2,8
610035,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,141.12,676.81,24.0,23.0,1693.5,1,1
610036,61,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",1589.95,1716.48,1305.46,1716.48,3021.95,495.54,606.83,2.1818,1.4996,5946.5,1,13
610037,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,71.67,182.64,6.0,6.4947,860.0,1,5
610039,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,169.92,265.79,3.4286,2.4468,2039.0,1,7
610041,61,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1401.83,1471.52,968.81,1471.52,2440.33,272.92,670.54,6.0,6.0366,3275.0,2,6
610043,61,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",1981.14,2097.82,1253.61,2097.82,3351.43,456.96,838.94,4.0,3.3707,5483.5,1,8
610046,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,57.25,274.56,24.0,23.0,687.0,1,1
610047,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,295.0,618.65,4.8,4.3979,3540.0,1,5
610049,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,253.83,502.38,4.8,3.9171,3046.0,1,6
610051,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,139.38,371.59,8.0,7.1081,1672.5,1,3
610055,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,88.5,424.43,24.0,23.0,1062.0,1,1
610057,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,131.33,349.89,8.0,7.0976,1576.0,1,3
610058,61,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2317.78,2449.71,1333.05,2449.71,3782.76,516.71,998.57,4.0,3.7348,6200.5,1,6
610059,61,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2329.49,2461.19,1331.92,2461.19,3793.12,515.83,1007.32,4.8,3.8135,6190.0,1,5
610060,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,304.71,756.2,6.0,6.1589,3656.5,1,4
610061,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,28.08,134.68,24.0,23.0,337.0,1,1
610063,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,53.29,255.58,24.0,23.0,639.5,1,1
610068,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,53.58,256.98,24.0,23.0,643.0,1,1
610072,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,36.67,175.85,24.0,23.0,440.0,1,1
610073,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,78.0,210.93,8.0,7.3131,936.0,1,3
610074,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,152.21,313.77,4.0,4.2496,1826.5,1,7
610077,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,270.46,714.68,6.0,6.9826,3245.5,1,4
610078,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,124.83,298.37,6.0,5.7129,1498.0,1,4
610081,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,47.42,157.32,12.0,11.0083,569.0,1,2
610083,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,41.33,198.23,24.0,23.0,496.0,1,1
610085,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,66.54,176.06,8.0,7.0004,798.5,1,3
610087,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,21.25,101.91,24.0,23.0,255.0,1,1
610089,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,241.46,422.08,3.4286,3.0557,2897.5,1,7
610090,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,288.5,683.17,6.0,5.6074,3462.0,1,4
610093,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,82.79,229.92,8.0,7.7125,993.5,1,3
610094,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,48.79,163.7,12.0,11.2559,585.5,1,2
610101,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,51.96,249.18,24.0,23.0,623.5,1,1
610103,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,34.21,164.06,24.0,23.0,410.5,1,1
610104,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,51.38,170.94,12.0,11.0712,616.5,1,2
610106,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,85.0,283.33,12.0,11.1108,1020.0,1,2
610107,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,63.54,220.06,12.0,11.9944,762.5,1,2
610110,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,47.0,225.4,24.0,23.0,564.0,1,1
610115,61,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",3031.97,3253.63,1727.89,3253.63,4981.52,868.12,1186.07,1.7143,1.8666,10417.5,3,17
610118,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,51.33,246.19,24.0,23.0,616.0,1,1
610119,61,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2267.81,2395.08,1309.3,2395.08,3704.38,498.46,984.75,4.0,3.903,5981.5,1,6
610124,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,44.08,211.42,24.0,23.0,529.0,1,1
610131,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,72.29,346.7,24.0,23.0,867.5,1,1
610132,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,45.88,220.01,24.0,23.0,550.5,1,1
610159,61,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1700.41,1791.36,1106.82,1791.36,2898.18,356.21,1703.11,12.0,22.86,4274.5,2,3
610171,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,0.96,4.6,24.0,23.0,11.5,1,1
610180,61,lumpy,low_volume_many_clients,Dynamic,finished_products,"(s,S)",1415.28,1491.07,1010.37,1491.07,2501.44,296.83,1420.85,12.0,22.9126,3562.0,2,3
610210,61,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2161.85,2292.92,1328.69,2292.92,3621.62,513.33,903.45,2.4,3.0975,6160.0,1,12
610263,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,125.83,297.73,6.0,5.5983,1510.0,1,4
610312,61,lumpy,high_volume_few_clients,Dynamic,finished_products,"(s,S)",2075.19,2232.75,1456.79,2232.75,3689.54,617.08,802.77,2.4,1.6924,7405.0,1,13
610383,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,24.0,115.1,24.0,23.0,288.0,1,1
610390,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,12.25,58.75,24.0,23.0,147.0,1,1
610450,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,44.67,157.77,12.0,12.4763,536.0,1,2
610479,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,48.71,233.6,24.0,23.0,584.5,1,1
610517,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,23.5,112.7,24.0,23.0,282.0,1,1
610537,61,lumpy,low_volume_few_clients,MTO,raw_material,,0.0,0.0,0.0,0.0,0.0,27.04,129.69,24.0,23.0,324.5,1,1
610543,61,lumpy,high_volume_many_clients,Dynamic,finished_products,"(s,S)",27656.31,29152.63,4489.36,29152.63,33641.99,5860.29,12284.56,4.8,4.3942,70323.5,2,6
